,trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,trial_start,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,n_settling_ins,avg_settling_in,cpoke_dur,stage,curriculum,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_xtra_light_delay_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,was_block_swtich,volume_multiplier,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,exp_del_tau,exp_del_min,exp_del_max,sound_pair,min_time_to_spoke
173,174,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,0.0,1.0,23.0,10.797099999999773,5267.617203,False,r,,3.2463000000007014,1.0,,2.5466000000005806,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.20550000000000015,1.1490000000000127,0.3,0.0,2.1100000000000128,2.1100000000000128,1.4666828075881786,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4981097376681256,0.5018902623318745,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.2463000000007014
174,175,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,0.0,2.0,24.0,20.45259999999962,5285.855103,False,r,,3.558600000000297,1.0,,2.54740000000038,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.20700000000000016,1.1460000000000128,0.3,0.0,2.110000000000013,2.110000000000013,2.216425612026868,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49824663908411626,0.5017533609158839,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.558600000000297
175,176,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,25.0,1.0,0.0,16.310300000000097,5308.789903,False,l,3.3544999999994616,,1.0,,2.631199999999808,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.20850000000000016,1.143000000000013,0.3,0.0,2.110000000000013,2.110000000000013,2.232415026063241,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4983687836555805,0.5016312163444195,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.3544999999994616
176,177,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,21.0,1.0,0.0,9.071799999999712,5340.963903,False,l,3.0749000000005253,,1.0,,2.5666000000001077,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.21000000000000016,1.140000000000013,0.3,0.0,2.110000000000013,2.110000000000013,1.2841490055189313,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4983687836555805,0.5016312163444195,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.0749000000005253
177,178,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,0.0,1.0,20.0,8.82129999999961,5368.483503,False,r,,3.272100000000137,1.0,,2.5592999999998938,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.21150000000000016,1.1370000000000131,0.3,0.0,2.110000000000013,2.110000000000013,1.6826528557587255,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4983687836555805,0.5016312163444195,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.272100000000137
178,179,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,21.0,1.0,0.0,7.135599999999613,5390.222103,False,l,3.1220000000002983,,1.0,,2.4942000000000917,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.21300000000000016,1.1340000000000132,0.3,0.0,2.1100000000000136,2.1100000000000136,1.6548895959807184,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49848539278267834,0.5015146072173217,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.1220000000002983
179,180,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.25,0.0,23.0,1.0,0.0,7.981600000000071,5411.451303,False,l,3.037600000000566,,1.0,,2.554399999999987,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.21450000000000016,1.1310000000000133,0.3,0.0,2.1100000000000136,2.1100000000000136,2.52026669146232,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49848539278267834,0.5015146072173217,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.037600000000566
180,181,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,17.0,15.298300000000381,5432.687803,False,r,,3.540399999999863,1.0,,2.8652000000001863,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.21600000000000016,1.1280000000000134,0.3,0.0,2.1100000000000136,2.1100000000000136,1.810789001591636,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49848539278267834,0.5015146072173217,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.540399999999863
181,182,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,3.0,27.0,10.202500000000327,5451.928003,False,r,,3.5057999999999083,1.0,,2.6107999999994718,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.21750000000000017,1.1250000000000135,0.3,0.0,2.1100000000000136,2.1100000000000136,2.432793722253034,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4985962917448148,0.5014037082551853,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.5057999999999083
182,183,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,20.0,1.0,0.0,7.88590000000022,5479.048403,False,l,3.404899999999543,,1.0,,2.5455999999994674,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.21900000000000017,1.1220000000000137,0.3,0.0,2.110000000000014,2.110000000000014,1.5575394850581503,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4986950763387374,0.5013049236612627,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.404899999999543
183,184,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,2.0,20.0,17.072799999999916,5500.974403,False,r,,3.419499999999971,2.0,0.13960000000042783,2.721799999999348,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.22050000000000017,1.1190000000000138,0.3,0.0,2.110000000000014,2.110000000000014,1.018970717431983,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4986950763387375,0.5013049236612626,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.419499999999971
184,185,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,29.0,2.0,0.0,15.278299999999945,5521.452703,False,l,3.1099999999996726,,2.0,0.24029999999947904,2.5312000000003536,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.22200000000000017,1.1160000000000139,0.3,0.0,2.110000000000014,2.110000000000014,2.2349832509710565,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4987863721804647,0.5012136278195354,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.1099999999996726
185,186,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,54.0,1.0,20.0,20.81959999999981,5551.421603,False,r,,4.085100000000239,1.0,,2.5450000000000728,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.22350000000000017,1.113000000000014,0.3,0.0,2.110000000000014,2.110000000000014,1.0,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4987863721804645,0.5012136278195355,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",4.085100000000239
186,187,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.24,0.0,0.0,2.0,0.0,33.30670000000009,5578.291603,False,n,,,2.0,0.13940000000002328,0.6432000000004336,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.22500000000000017,1.110000000000014,0.3,0.0,2.1100000000000145,2.1100000000000145,2.144091812703383,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.4988708188632922,0.5011291811367077,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",
187,188,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,24.0,10.713399999999638,5612.228203,False,r,,3.4611000000004424,1.0,,2.5537999999996828,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.22650000000000017,1.1070000000000142,0.3,0.0,2.1100000000000145,2.1100000000000145,1.4440967733777403,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4988708188632922,0.5011291811367077,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.4611000000004424
188,189,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.24,0.0,0.0,2.0,0.0,13.291599999999562,5656.712603,False,n,,,1.0,,0.3182999999999083,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.22800000000000017,1.1040000000000143,0.3,0.0,2.1100000000000145,2.1100000000000145,1.9152153045902964,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.4989466009535362,0.5010533990464638,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",
189,190,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,3.0,23.0,7.720400000000154,5680.347503,False,r,,3.3108000000001994,2.0,0.010900000000219734,2.592800000000352,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.22950000000000018,1.1010000000000144,0.3,0.0,2.1100000000000145,2.1100000000000145,1.5349271163791596,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4989466009535362,0.5010533990464638,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.3108000000001994
190,191,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,26.0,2.0,0.0,8.632800000000316,5705.320103,False,l,3.359099999999671,,1.0,,2.5794999999998254,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.23100000000000018,1.0980000000000145,0.3,0.0,2.110000000000015,2.110000000000015,2.0601467840000405,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49901495078754415,0.5009850492124559,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.359099999999671
191,192,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,1.0,1.0,25.0,11.479800000000068,5725.428703,False,r,,3.2323999999998705,1.0,,2.6963999999998123,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.23250000000000018,1.0950000000000146,0.3,0.0,2.110000000000015,2.110000000000015,1.5236239076695277,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49901495078754415,0.5009850492124559,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.2323999999998705
192,193,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,2.0,29.0,10.152000000000044,5745.765503,False,r,,3.3149999999996,1.0,,2.70259999999962,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.23400000000000018,1.0920000000000147,0.3,0.0,2.110000000000015,2.110000000000015,2.612315582974166,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49907884070443304,0.5009211592955669,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.3149999999996
193,194,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,4.0,28.0,52.20250000000033,5770.048103,False,r,,3.498399999999492,2.0,0.234599999999773,2.6109999999998763,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.23550000000000018,1.0890000000000148,0.3,0.0,2.110000000000015,2.110000000000015,1.980366378514774,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49913672991588787,0.5008632700841121,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.498399999999492
194,195,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.24,0.0,0.0,3.0,0.0,167.51890000000003,5791.350503,False,n,,,1.0,,1.431300000000192,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.23700000000000018,1.086000000000015,0.3,0.0,2.1100000000000154,2.1100000000000154,1.5988968619801303,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.4991893979525467,0.5008106020474534,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",
195,196,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.24,0.0,5.0,1.0,0.0,678.4660000000003,5855.339303,False,n,,,1.0,,1.6981000000005224,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.23850000000000018,1.083000000000015,0.3,0.0,2.1100000000000154,2.1100000000000154,1.6467693752681871,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.4991893979525467,0.5008106020474534,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",
196,197,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,23.0,2.0,0.0,9.182099999999991,6035.070303,False,l,3.21349999999984,,2.0,0.20749999999952706,2.569800000000214,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.24000000000000019,1.0800000000000152,0.3,0.0,2.1100000000000154,2.1100000000000154,2.274599618099719,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4991893979525467,0.5008106020474534,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.21349999999984
197,198,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,12.0,151.3816999999999,6725.809203,False,r,,3.4205000000001746,1.0,,2.5059000000001106,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2415000000000002,1.0770000000000153,0.3,0.0,2.1100000000000154,2.1100000000000154,1.9357903148419744,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4991893979525467,0.5008106020474534,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.4205000000001746
198,199,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,16.0,25.424299999999675,6746.518403,False,r,,3.4241000000001804,1.0,,2.7262000000000626,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2430000000000002,1.0740000000000154,0.3,0.0,2.110000000000016,2.110000000000016,2.2272990516432314,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4992390255796239,0.5007609744203761,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.4241000000001804
199,200,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,19.0,18.55109999999968,6909.714303,False,r,,3.5720000000001164,1.0,,2.500799999999799,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2445000000000002,1.0710000000000155,0.3,0.0,2.110000000000016,2.110000000000016,1.3233914231242214,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.499284326524435,0.500715673475565,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.5720000000001164
200,201,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,28.0,1.0,0.0,8.467400000000453,6947.078303,False,l,3.1437999999998283,,1.0,,2.5493999999998778,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2460000000000002,1.0680000000000156,0.3,0.0,2.110000000000016,2.110000000000016,2.45948138031661,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4993258208794462,0.5006741791205538,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.1437999999998283
201,202,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,31.0,2.0,0.0,13.759000000000015,6978.240403,False,l,3.0394999999998618,,1.0,,2.580399999999827,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2475000000000002,1.0650000000000157,0.3,0.0,2.110000000000016,2.110000000000016,2.6624093903451245,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4993258208794463,0.5006741791205537,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.0394999999998618
202,203,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,27.0,8.356999999999971,6998.574803,False,r,,3.7820999999994456,1.0,,2.5815999999995256,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2490000000000002,1.0620000000000158,0.3,0.0,2.1100000000000163,2.1100000000000163,2.2718669971757643,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4993258208794462,0.5006741791205538,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.7820999999994456
203,204,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,35.0,1.0,0.0,10.915500000000065,7023.765803,False,l,3.0634000000000015,,1.0,,2.534899999999652,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.25050000000000017,1.059000000000016,0.3,0.0,2.1100000000000163,2.1100000000000163,3.9541693796744295,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4993664189818255,0.5006335810181745,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.0634000000000015
204,205,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,3.0,22.0,8.945399999999609,7043.757303,False,r,,3.5657000000001062,2.0,0.039399999999659485,2.5295999999998457,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.25200000000000017,1.056000000000016,0.3,0.0,2.1100000000000163,2.1100000000000163,1.6187885422709432,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4993664189818255,0.5006335810181745,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.5657000000001062
205,206,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.23,0.0,0.0,2.0,0.0,2.722899999999754,7064.594603,False,n,,,1.0,,0.4029000000000451,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.25350000000000017,1.0530000000000161,0.3,0.0,2.1100000000000163,2.1100000000000163,1.5465787503273971,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.4994047361114079,0.5005952638885921,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",
206,207,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,2.0,26.0,8.618499999999585,7085.797803,False,r,,3.308799999999792,2.0,0.08439999999973224,2.603399999999965,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.25500000000000017,1.0500000000000163,0.3,0.0,2.1100000000000163,2.1100000000000163,2.386158859492817,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4994047361114079,0.5005952638885921,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.308799999999792
207,208,R015,2023-08-04,924420,3,,1,,0.99,0.01,0.24,0.0,0.0,4.0,0.0,16.222200000000157,7100.904703,False,n,,,1.0,,0.2577000000001135,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.2565000000000002,1.0470000000000164,0.3,0.0,2.1100000000000168,2.1100000000000168,2.6900315334077267,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,0.1,0.0,,False,0.0,0.4,35.0,35.0,0.49943976585001737,0.5005602341499826,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",
208,209,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,3.0,17.0,71.1211000000003,7121.026603,False,r,,3.3330000000005384,2.0,0.020199999999931606,2.553200000000288,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2580000000000002,1.0440000000000165,0.3,0.0,2.1100000000000168,2.1100000000000168,1.9684047294537463,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49943976585001737,0.5005602341499826,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.3330000000005384
209,210,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,2.0,20.0,21.84320000000025,7148.540903,False,r,,3.2354999999997744,1.0,,2.576199999999517,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2595000000000002,1.0410000000000166,0.3,0.0,2.1100000000000168,2.1100000000000168,1.3353351852875879,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49947189673702896,0.500528103262971,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.2354999999997744
210,211,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,0.0,1.0,21.0,37.25410000000011,7231.509903,False,r,,3.488299999999981,1.0,,2.56420000000071,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2610000000000002,1.0380000000000167,0.3,0.0,2.1100000000000168,2.1100000000000168,1.7968214500515747,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4995014585400782,0.5004985414599219,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.488299999999981
211,212,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,23.0,3.0,0.0,12.869300000000294,7266.473503,False,l,3.1490999999996347,,1.0,,2.5636999999996988,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2625000000000002,1.0350000000000168,0.3,0.0,2.110000000000017,2.110000000000017,1.8519868112025497,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49952873296661865,0.5004712670333814,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.1490999999996347
212,213,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.24,0.0,28.0,2.0,0.0,41.43419999999969,7316.035903,False,l,3.2249000000001615,,2.0,0.02260000000023865,2.6005999999997584,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.2640000000000002,1.032000000000017,0.3,0.0,2.110000000000017,2.110000000000017,2.6335385730401066,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49952873296661854,0.5004712670333815,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.2249000000001615
213,214,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,13.0,1.0,0.0,17.711500000000342,7341.301903,False,l,3.3740999999999985,,1.0,,2.519000000000233,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2655000000000002,1.029000000000017,0.3,0.0,2.110000000000017,2.110000000000017,2.623512870394828,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49952873296661854,0.5004712670333815,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.3740999999999985
214,215,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,18.0,1.0,0.0,36.41520000000037,7394.283703,False,l,3.2541999999994005,,1.0,,2.4953999999997905,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.2670000000000002,1.0260000000000171,0.3,0.0,2.110000000000017,2.110000000000017,1.4959991218622466,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49952873296661854,0.5004712670333815,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.2541999999994005
215,216,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,0.0,2.0,13.0,28.78060000000005,7423.626303,False,r,,3.759399999999914,1.0,,2.5758999999998196,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2685000000000002,1.0230000000000172,0.3,0.0,2.1100000000000176,2.1100000000000176,1.3747837902641837,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49952873296661854,0.5004712670333815,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.759399999999914
216,217,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,20.0,1.0,0.0,25.9367000000002,7472.461603,False,l,3.58179999999993,,1.0,,2.548000000000684,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2700000000000002,1.0200000000000173,0.3,0.0,2.1100000000000176,2.1100000000000176,2.2917577825719446,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49955734211811204,0.5004426578818879,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.58179999999993
