mass,weighing,date,ratname,tech,timeval
24.10,1109218,2023-01-11,R500,JL,0 days 09:07:42
20.11,1109219,2023-01-11,R600,JL,0 days 09:08:36
24.10,1109350,2023-01-12,R502,JL,0 days 09:11:54
22.75,1109351,2023-01-12,R503,JL,0 days 09:13:00
22.13,1109352,2023-01-12,R501,JL,0 days 09:13:51
23.65,1109353,2023-01-12,R500,JL,0 days 09:14:26
20.10,1109355,2023-01-12,R600,JL,0 days 09:15:38
22.38,1109464,2023-01-13,R501,ER,0 days 07:49:33
23.14,1109465,2023-01-13,R503,ER,0 days 07:50:11
24.60,1109467,2023-01-13,R502,ER,0 days 07:51:24
23.57,1109468,2023-01-13,R500,ER,0 days 08:56:15
20.20,1109469,2023-01-13,R600,ER,0 days 08:58:27
24.82,1109589,2023-01-14,R502,ER,0 days 05:56:14
22.36,1109590,2023-01-14,R501,ER,0 days 05:57:28
23.33,1109591,2023-01-14,R503,ER,0 days 05:58:14
23.55,1109592,2023-01-14,R500,ER,0 days 07:04:48
20.30,1109593,2023-01-14,R600,ER,0 days 07:06:55
23.25,1109755,2023-01-15,R500,WS,0 days 11:19:58
22.19,1109756,2023-01-15,R501,WS,0 days 11:21:19
22.79,1109758,2023-01-15,R503,WS,0 days 11:24:22
24.20,1109759,2023-01-15,R502,WS,0 days 11:26:13
19.91,1109761,2023-01-15,R600,WS,0 days 11:32:12
,1109969,2023-01-16,R500,FW,0 days 23:52:20
,1109970,2023-01-16,R501,FW,0 days 23:52:20
,1109971,2023-01-16,R503,FW,0 days 23:52:20
19.01,1110043,2023-01-17,R600,JL,0 days 08:53:44
24.84,1110047,2023-01-17,R500,JL,0 days 08:55:38
23.42,1110049,2023-01-17,R501,JL,0 days 08:56:33
24.01,1110050,2023-01-17,R502,JL,0 days 08:57:04
23.38,1110052,2023-01-17,R503,JL,0 days 08:58:02
23.10,1110198,2023-01-18,R501,JL,0 days 08:44:02
23.75,1110199,2023-01-18,R502,JL,0 days 08:44:41
23.17,1110200,2023-01-18,R503,JL,0 days 08:45:26
24.21,1110202,2023-01-18,R500,JL,0 days 08:46:19
19.08,1110203,2023-01-18,R600,JL,0 days 08:47:21
23.49,1110344,2023-01-19,R502,JL,0 days 09:23:43
22.65,1110345,2023-01-19,R501,JL,0 days 09:24:03
23.13,1110346,2023-01-19,R503,JL,0 days 09:24:56
23.93,1110347,2023-01-19,R500,JL,0 days 09:25:34
19.28,1110348,2023-01-19,R600,JL,0 days 09:26:34
22.91,1110485,2023-01-20,R501,JL,0 days 09:26:51
23.35,1110486,2023-01-20,R503,JL,0 days 09:27:09
23.99,1110487,2023-01-20,R500,JL,0 days 09:27:54
23.71,1110488,2023-01-20,R502,JL,0 days 09:28:25
19.79,1110490,2023-01-20,R600,JL,0 days 09:29:49
23.49,1110604,2023-01-21,R501,ER,0 days 06:45:00
23.74,1110605,2023-01-21,R502,ER,0 days 06:45:31
23.91,1110607,2023-01-21,R503,ER,0 days 06:46:06
24.19,1110608,2023-01-21,R500,ER,0 days 06:46:41
20.31,1110622,2023-01-21,R600,ER,0 days 09:03:48
24.10,1110747,2023-01-22,R502,ER,0 days 07:31:59
23.44,1110748,2023-01-22,R501,ER,0 days 07:32:45
23.80,1110749,2023-01-22,R503,ER,0 days 07:33:32
24.28,1110750,2023-01-22,R500,ER,0 days 07:34:21
20.10,1110751,2023-01-22,R600,ER,0 days 07:35:11
26.60,1111033,2023-01-24,R502,JL,0 days 08:44:32
25.34,1111035,2023-01-24,R501,JL,0 days 08:45:14
27.16,1111037,2023-01-24,R500,JL,0 days 08:46:06
25.41,1111039,2023-01-24,R503,JL,0 days 08:47:04
20.72,1111043,2023-01-24,R600,JL,0 days 08:48:56
24.24,1111178,2023-01-25,R503,JL,0 days 09:11:13
24.44,1111180,2023-01-25,R501,JL,0 days 09:11:59
25.66,1111182,2023-01-25,R502,JL,0 days 09:13:08
25.81,1111184,2023-01-25,R500,JL,0 days 09:14:06
20.47,1111187,2023-01-25,R600,JL,0 days 09:15:31
23.90,1111324,2023-01-26,R501,JW,0 days 10:52:14
23.70,1111326,2023-01-26,R503,JW,0 days 10:53:02
24.71,1111328,2023-01-26,R502,JW,0 days 10:53:45
24.86,1111330,2023-01-26,R500,JW,0 days 10:54:20
20.02,1111332,2023-01-26,R600,JW,0 days 11:05:48
24.40,1111458,2023-01-27,R500,JL,0 days 08:35:49
23.12,1111460,2023-01-27,R503,JL,0 days 08:37:01
23.31,1111462,2023-01-27,R501,JL,0 days 08:37:55
23.99,1111464,2023-01-27,R502,JL,0 days 08:38:52
19.78,1111465,2023-01-27,R600,JL,0 days 08:40:17
23.14,1111620,2023-01-28,R503,JW,0 days 13:08:50
24.11,1111621,2023-01-28,R502,JW,0 days 13:09:19
23.23,1111622,2023-01-28,R501,JW,0 days 13:09:56
24.11,1111623,2023-01-28,R500,JW,0 days 13:10:14
19.71,1111624,2023-01-28,R600,JW,0 days 13:10:52
23.24,1111736,2023-01-29,R501,ER,0 days 06:42:48
24.17,1111737,2023-01-29,R502,ER,0 days 06:44:02
23.21,1111738,2023-01-29,R503,ER,0 days 06:44:47
24.04,1111739,2023-01-29,R500,ER,0 days 06:45:29
19.81,1111741,2023-01-29,R600,ER,0 days 06:46:41
,1111954,2023-01-30,R500,FW,0 days 23:52:08
,1111955,2023-01-30,R503,FW,0 days 23:52:08
28.79,1112034,2023-01-31,R503,JL,0 days 09:13:54
29.44,1112036,2023-01-31,R502,JL,0 days 09:14:43
28.60,1112038,2023-01-31,R501,JL,0 days 09:15:29
28.90,1112040,2023-01-31,R500,JL,0 days 09:16:13
22.62,1112042,2023-01-31,R600,JL,0 days 09:17:17
25.80,1112170,2023-02-01,R503,JL,0 days 08:45:58
25.08,1112172,2023-02-01,R501,JL,0 days 08:46:36
26.43,1112174,2023-02-01,R502,JL,0 days 08:47:19
26.40,1112176,2023-02-01,R500,JL,0 days 08:48:06
20.90,1112180,2023-02-01,R600,JL,0 days 08:49:46
25.95,1112331,2023-02-02,R500,JL,0 days 09:17:59
25.09,1112333,2023-02-02,R503,JL,0 days 09:18:59
24.30,1112335,2023-02-02,R501,JL,0 days 09:19:46
25.76,1112337,2023-02-02,R502,JL,0 days 09:20:22
20.30,1112339,2023-02-02,R600,JL,0 days 09:22:01
25.61,1112473,2023-02-03,R500,JL,0 days 08:50:57
25.11,1112474,2023-02-03,R503,JL,0 days 08:51:24
25.76,1112475,2023-02-03,R502,JL,0 days 08:52:27
23.87,1112476,2023-02-03,R501,JL,0 days 08:53:02
20.31,1112478,2023-02-03,R600,JL,0 days 08:54:17
25.17,1112605,2023-02-04,R503,ER,0 days 06:11:06
23.62,1112606,2023-02-04,R501,ER,0 days 06:12:06
25.32,1112607,2023-02-04,R502,ER,0 days 06:12:44
25.50,1112609,2023-02-04,R500,ER,0 days 06:13:47
20.22,1112611,2023-02-04,R600,ER,0 days 06:15:14
23.78,1112748,2023-02-05,R501,ER,0 days 06:10:41
25.02,1112749,2023-02-05,R503,ER,0 days 06:11:25
25.55,1112750,2023-02-05,R502,ER,0 days 06:12:02
25.20,1112751,2023-02-05,R500,ER,0 days 06:12:53
20.19,1112753,2023-02-05,R600,ER,0 days 06:14:23
23.63,1112905,2023-02-06,R501,JL,0 days 08:40:34
25.45,1112906,2023-02-06,R502,JL,0 days 08:41:05
24.69,1112907,2023-02-06,R503,JL,0 days 08:41:37
24.88,1112908,2023-02-06,R500,JL,0 days 08:42:20
20.39,1112910,2023-02-06,R600,JL,0 days 08:43:20
24.55,1113040,2023-02-07,R500,JL,0 days 09:06:37
24.83,1113041,2023-02-07,R503,JL,0 days 09:07:12
25.40,1113042,2023-02-07,R502,JL,0 days 09:07:57
23.61,1113043,2023-02-07,R501,JL,0 days 09:08:25
20.81,1113045,2023-02-07,R600,JL,0 days 09:09:33
23.90,1113159,2023-02-08,R501,ER,0 days 10:17:45
25.43,1113160,2023-02-08,R502,ER,0 days 10:18:13
24.72,1113161,2023-02-08,R503,ER,0 days 10:18:41
24.18,1113162,2023-02-08,R500,ER,0 days 10:37:41
20.70,1113163,2023-02-08,R600,ER,0 days 10:38:24
24.61,1113283,2023-02-09,R503,JL,0 days 09:01:59
24.23,1113284,2023-02-09,R500,JL,0 days 09:03:00
25.24,1113285,2023-02-09,R502,JL,0 days 09:03:35
23.90,1113286,2023-02-09,R501,JL,0 days 09:04:13
20.40,1113287,2023-02-09,R600,JL,0 days 09:05:39
23.99,1113436,2023-02-10,R501,JL,0 days 09:26:07
24.82,1113437,2023-02-10,R503,JL,0 days 09:26:55
25.38,1113438,2023-02-10,R502,JL,0 days 09:27:26
24.20,1113439,2023-02-10,R500,JL,0 days 09:28:01
20.32,1113441,2023-02-10,R600,JL,0 days 09:29:01
24.31,1113544,2023-02-11,R501,ER,0 days 06:03:27
25.27,1113545,2023-02-11,R503,ER,0 days 06:04:00
25.82,1113546,2023-02-11,R502,ER,0 days 06:04:36
24.43,1113547,2023-02-11,R500,ER,0 days 06:05:26
20.51,1113548,2023-02-11,R600,ER,0 days 06:06:16
25.13,1113678,2023-02-12,R502,ER,0 days 07:18:27
23.83,1113680,2023-02-12,R501,ER,0 days 07:19:34
24.47,1113682,2023-02-12,R503,ER,0 days 07:21:02
20.80,1113683,2023-02-12,R600,ER,0 days 07:22:31
23.99,1113686,2023-02-12,R500,ER,0 days 07:24:24
23.64,1113821,2023-02-13,R500,JL,0 days 08:48:15
24.04,1113822,2023-02-13,R503,JL,0 days 08:48:48
23.97,1113823,2023-02-13,R501,JL,0 days 08:49:31
24.88,1113824,2023-02-13,R502,JL,0 days 08:49:56
20.59,1113825,2023-02-13,R600,JL,0 days 08:50:51
23.61,1113958,2023-02-14,R500,JL,0 days 09:02:22
23.78,1113959,2023-02-14,R501,JL,0 days 09:03:14
25.10,1113960,2023-02-14,R502,JL,0 days 09:03:34
24.20,1113961,2023-02-14,R503,JL,0 days 09:04:14
20.40,1113962,2023-02-14,R600,JL,0 days 09:04:59
23.97,1114062,2023-02-15,R503,JL,0 days 08:53:02
23.81,1114063,2023-02-15,R501,JL,0 days 08:53:36
24.99,1114064,2023-02-15,R502,JL,0 days 08:54:27
23.70,1114065,2023-02-15,R500,JL,0 days 08:55:02
20.40,1114067,2023-02-15,R600,JL,0 days 08:56:14
23.61,1114152,2023-02-16,R503,JL,0 days 08:35:15
23.40,1114153,2023-02-16,R501,JL,0 days 08:35:46
24.89,1114156,2023-02-16,R502,JL,0 days 08:36:19
23.88,1114157,2023-02-16,R500,JL,0 days 08:36:59
20.52,1114159,2023-02-16,R600,JL,0 days 08:37:46
24.68,1114286,2023-02-17,R502,ER,0 days 07:57:26
23.44,1114287,2023-02-17,R501,ER,0 days 07:58:25
23.02,1114289,2023-02-17,R503,ER,0 days 07:59:53
23.89,1114290,2023-02-17,R500,ER,0 days 08:00:54
20.50,1114291,2023-02-17,R600,ER,0 days 08:01:49
23.10,1114420,2023-02-18,R501,ER,0 days 08:00:35
23.02,1114421,2023-02-18,R503,ER,0 days 08:01:13
24.42,1114422,2023-02-18,R502,ER,0 days 08:01:56
23.94,1114423,2023-02-18,R500,ER,0 days 08:02:43
20.55,1114425,2023-02-18,R600,ER,0 days 08:04:08
22.71,1114483,2023-02-19,R501,ER,0 days 07:49:20
23.40,1114485,2023-02-19,R502,ER,0 days 07:50:13
22.61,1114486,2023-02-19,R503,ER,0 days 07:50:46
24.08,1114487,2023-02-19,R500,ER,0 days 07:51:18
20.46,1114489,2023-02-19,R600,ER,0 days 07:53:10
22.63,1114624,2023-02-20,R501,JL,0 days 09:27:13
23.16,1114626,2023-02-20,R503,JL,0 days 09:27:56
24.03,1114627,2023-02-20,R500,JL,0 days 09:28:41
24.68,1114629,2023-02-20,R502,JL,0 days 09:29:30
20.51,1114630,2023-02-20,R600,JL,0 days 09:30:09
23.45,1114782,2023-02-21,R503,JL,0 days 10:03:50
24.52,1114783,2023-02-21,R502,JL,0 days 10:05:06
22.71,1114784,2023-02-21,R501,JL,0 days 10:05:41
24.18,1114785,2023-02-21,R500,JL,0 days 10:06:07
20.50,1114787,2023-02-21,R600,JL,0 days 10:07:18
25.15,1114908,2023-02-22,R502,ER,0 days 09:09:13
23.25,1114910,2023-02-22,R501,ER,0 days 09:09:55
23.68,1114911,2023-02-22,R503,ER,0 days 09:10:34
24.16,1114912,2023-02-22,R500,ER,0 days 10:19:24
20.51,1114914,2023-02-22,R600,ER,0 days 10:21:26
23.32,1115025,2023-02-23,R501,JL,0 days 09:30:09
25.29,1115026,2023-02-23,R502,JL,0 days 09:31:19
23.95,1115027,2023-02-23,R503,JL,0 days 09:32:55
24.46,1115028,2023-02-23,R500,JL,0 days 09:33:40
20.71,1115030,2023-02-23,R600,JL,0 days 09:35:03
23.69,1115162,2023-02-24,R503,ER,0 days 09:47:48
25.22,1115163,2023-02-24,R502,ER,0 days 09:48:37
23.46,1115164,2023-02-24,R501,ER,0 days 09:48:56
24.22,1115165,2023-02-24,R500,ER,0 days 10:56:57
20.62,1115166,2023-02-24,R600,ER,0 days 11:00:05
23.81,1115283,2023-02-25,R501,ER,0 days 07:48:21
25.50,1115284,2023-02-25,R502,ER,0 days 07:48:54
23.83,1115285,2023-02-25,R503,ER,0 days 07:49:55
24.60,1115286,2023-02-25,R500,ER,0 days 07:50:38
20.80,1115287,2023-02-25,R600,ER,0 days 07:51:48
25.56,1115414,2023-02-26,R502,ER,0 days 08:05:02
23.82,1115415,2023-02-26,R503,ER,0 days 08:05:51
23.80,1115416,2023-02-26,R501,ER,0 days 08:06:47
24.51,1115417,2023-02-26,R500,ER,0 days 08:07:25
20.77,1115419,2023-02-26,R600,ER,0 days 09:14:19
23.98,1115543,2023-02-27,R501,JL,0 days 09:41:32
23.61,1115544,2023-02-27,R503,JL,0 days 09:42:01
24.29,1115545,2023-02-27,R500,JL,0 days 09:42:44
25.18,1115546,2023-02-27,R502,JL,0 days 09:43:11
20.70,1115548,2023-02-27,R600,JL,0 days 09:44:10
23.62,1115618,2023-02-28,R503,JL,0 days 09:24:35
25.07,1115619,2023-02-28,R502,JL,0 days 09:24:48
24.59,1115621,2023-02-28,R501,JL,0 days 09:25:16
24.19,1115622,2023-02-28,R500,JL,0 days 09:25:58
20.62,1115624,2023-02-28,R600,JL,0 days 09:29:23
25.21,1115745,2023-03-01,R501,ER,0 days 07:49:48
25.40,1115746,2023-03-01,R502,ER,0 days 07:50:38
24.02,1115747,2023-03-01,R503,ER,0 days 07:51:31
24.01,1115748,2023-03-01,R500,ER,0 days 07:52:23
20.99,1115750,2023-03-01,R600,ER,0 days 07:53:56
20.80,1115859,2023-03-02,R600,JL,0 days 09:32:55
23.89,1115861,2023-03-02,R500,JL,0 days 09:34:35
23.91,1115862,2023-03-02,R503,JL,0 days 09:36:09
24.98,1115863,2023-03-02,R501,JL,0 days 09:36:39
25.19,1115864,2023-03-02,R502,JL,0 days 09:36:55
23.87,1115985,2023-03-03,R503,JL,0 days 09:37:25
25.11,1115987,2023-03-03,R502,JL,0 days 09:38:10
25.09,1115988,2023-03-03,R501,JL,0 days 09:38:55
23.95,1115989,2023-03-03,R500,JL,0 days 09:41:13
20.63,1115993,2023-03-03,R600,JL,0 days 09:42:53
23.80,1116039,2023-03-04,R500,ER,0 days 00:00:00
25.00,1116040,2023-03-04,R501,ER,0 days 00:00:00
26.00,1116041,2023-03-04,R502,ER,0 days 00:00:00
23.80,1116042,2023-03-04,R503,ER,0 days 00:00:00
20.60,1116043,2023-03-04,R600,ER,0 days 00:00:00
25.48,1116189,2023-03-05,R502,ER,0 days 08:48:33
24.31,1116191,2023-03-05,R501,ER,0 days 08:49:14
23.66,1116192,2023-03-05,R503,ER,0 days 08:49:48
23.92,1116193,2023-03-05,R500,ER,0 days 08:51:31
20.01,1116197,2023-03-05,R600,ER,0 days 09:59:24
23.52,1116322,2023-03-06,R503,JL,0 days 09:10:36
24.15,1116323,2023-03-06,R501,JL,0 days 09:10:58
25.42,1116325,2023-03-06,R502,JL,0 days 09:11:43
23.56,1116326,2023-03-06,R500,JL,0 days 09:12:17
20.51,1116328,2023-03-06,R600,JL,0 days 09:13:08
25.36,1116453,2023-03-07,R502,JL,0 days 09:05:00
24.30,1116454,2023-03-07,R501,JL,0 days 09:05:35
23.75,1116455,2023-03-07,R503,JL,0 days 09:05:58
23.65,1116456,2023-03-07,R500,JL,0 days 09:06:32
20.50,1116458,2023-03-07,R600,JL,0 days 09:07:29
25.06,1116579,2023-03-08,R502,ER,0 days 08:43:49
24.82,1116581,2023-03-08,R501,ER,0 days 08:44:40
23.81,1116582,2023-03-08,R503,ER,0 days 08:45:11
23.91,1116583,2023-03-08,R500,ER,0 days 08:45:57
20.60,1116584,2023-03-08,R600,JT,0 days 10:28:53
25.17,1116692,2023-03-09,R502,JL,0 days 09:03:42
24.82,1116696,2023-03-09,R500,JL,0 days 09:05:50
24.14,1116698,2023-03-09,R503,JL,0 days 09:06:28
25.54,1116700,2023-03-09,R501,JL,0 days 09:07:12
21.20,1116702,2023-03-09,R600,JL,0 days 09:08:07
25.58,1116829,2023-03-10,R501,ER,0 days 08:04:04
24.20,1116830,2023-03-10,R503,ER,0 days 08:04:41
25.50,1116831,2023-03-10,R502,ER,0 days 08:05:24
24.85,1116832,2023-03-10,R500,ER,0 days 08:06:27
21.09,1116834,2023-03-10,R600,ER,0 days 09:15:15
25.45,1116929,2023-03-11,R502,ER,0 days 09:35:46
25.50,1116930,2023-03-11,R501,ER,0 days 09:36:29
23.94,1116931,2023-03-11,R503,ER,0 days 09:37:08
24.92,1116932,2023-03-11,R500,ER,0 days 09:37:47
20.76,1116935,2023-03-11,R600,ER,0 days 10:53:49
25.79,1117062,2023-03-12,R502,ER,0 days 09:26:56
25.85,1117063,2023-03-12,R501,ER,0 days 09:27:44
23.86,1117064,2023-03-12,R503,ER,0 days 09:28:26
25.04,1117065,2023-03-12,R500,ER,0 days 09:29:18
21.01,1117067,2023-03-12,R600,ER,0 days 10:39:42
24.19,1117188,2023-03-13,R503,JL,0 days 09:00:37
24.81,1117189,2023-03-13,R500,JL,0 days 09:01:14
25.92,1117190,2023-03-13,R502,JL,0 days 09:01:40
26.04,1117191,2023-03-13,R501,JL,0 days 09:02:27
21.00,1117193,2023-03-13,R600,JL,0 days 10:06:22
26.11,1117314,2023-03-14,R501,JL,0 days 09:00:38
24.01,1117315,2023-03-14,R503,JL,0 days 09:01:17
26.02,1117316,2023-03-14,R502,JL,0 days 09:01:56
24.30,1117318,2023-03-14,R500,JL,0 days 09:02:58
20.89,1117319,2023-03-14,R600,JL,0 days 09:03:48
24.06,1117439,2023-03-15,R503,ER,0 days 08:50:12
26.51,1117440,2023-03-15,R501,ER,0 days 08:50:46
25.91,1117441,2023-03-15,R502,ER,0 days 08:51:20
24.24,1117442,2023-03-15,R500,ER,0 days 08:52:32
20.68,1117444,2023-03-15,R600,ER,0 days 10:08:51
26.39,1117545,2023-03-16,R501,ER,0 days 09:17:16
24.20,1117546,2023-03-16,R503,ER,0 days 09:18:18
26.15,1117547,2023-03-16,R502,ER,0 days 09:18:51
23.70,1117549,2023-03-16,R500,ER,0 days 10:27:11
20.50,1117551,2023-03-16,R600,ER,0 days 10:29:18
26.54,1117624,2023-03-17,R501,ER,0 days 08:35:51
26.25,1117625,2023-03-17,R502,ER,0 days 08:36:27
24.44,1117626,2023-03-17,R503,ER,0 days 08:37:12
24.36,1117628,2023-03-17,R500,ER,0 days 08:37:52
20.49,1117630,2023-03-17,R600,ER,0 days 09:52:34
26.03,1117719,2023-03-18,R501,ER,0 days 10:48:54
24.40,1117720,2023-03-18,R503,ER,0 days 10:49:24
26.36,1117721,2023-03-18,R502,ER,0 days 10:50:04
23.99,1117722,2023-03-18,R500,ER,0 days 10:50:55
20.31,1117759,2023-03-18,R600,AB,0 days 12:01:23
26.39,1117847,2023-03-19,R502,ER,0 days 10:55:44
26.27,1117848,2023-03-19,R501,ER,0 days 10:56:25
24.42,1117849,2023-03-19,R503,ER,0 days 10:57:16
24.13,1117886,2023-03-19,R500,AB,0 days 12:03:04
20.30,1117889,2023-03-19,R600,AB,0 days 12:06:15
24.23,1117973,2023-03-20,R503,JL,0 days 09:23:37
26.31,1117974,2023-03-20,R502,JL,0 days 09:24:15
26.43,1117975,2023-03-20,R501,JL,0 days 09:24:52
24.20,1117976,2023-03-20,R500,JL,0 days 09:25:24
20.60,1117977,2023-03-20,R600,JL,0 days 09:26:15
24.46,1118097,2023-03-21,R503,JL,0 days 08:57:09
26.69,1118098,2023-03-21,R501,JL,0 days 08:57:47
24.10,1118099,2023-03-21,R500,JL,0 days 08:58:29
26.52,1118100,2023-03-21,R502,JL,0 days 08:58:48
20.60,1118101,2023-03-21,R600,JL,0 days 08:59:33
26.88,1118217,2023-03-22,R501,ER,0 days 08:35:48
26.68,1118219,2023-03-22,R502,ER,0 days 08:36:27
24.63,1118220,2023-03-22,R503,ER,0 days 08:37:06
24.49,1118221,2023-03-22,R500,ER,0 days 08:38:13
20.80,1118222,2023-03-22,R600,ER,0 days 08:39:12
26.79,1118315,2023-03-23,R501,JL,0 days 08:56:33
26.93,1118316,2023-03-23,R502,JL,0 days 08:57:05
24.60,1118317,2023-03-23,R503,JL,0 days 08:57:48
24.57,1118318,2023-03-23,R500,JL,0 days 08:58:21
20.60,1118320,2023-03-23,R600,JL,0 days 08:59:53
26.96,1118442,2023-03-24,R501,ER,0 days 08:04:13
27.00,1118443,2023-03-24,R502,ER,0 days 08:04:59
24.70,1118444,2023-03-24,R503,ER,0 days 08:05:37
24.53,1118445,2023-03-24,R500,ER,0 days 08:06:37
20.40,1118446,2023-03-24,R600,ER,0 days 08:09:11
26.90,1118541,2023-03-25,R502,ER,0 days 10:47:25
24.63,1118542,2023-03-25,R503,ER,0 days 10:47:59
26.70,1118543,2023-03-25,R501,ER,0 days 10:48:29
24.08,1118554,2023-03-25,R500,AB,0 days 11:56:36
20.15,1118555,2023-03-25,R600,AB,0 days 11:59:15
24.65,1118666,2023-03-26,R503,ER,0 days 07:35:47
26.99,1118667,2023-03-26,R501,ER,0 days 07:36:27
26.89,1118668,2023-03-26,R502,ER,0 days 07:37:00
24.70,1118670,2023-03-26,R500,ER,0 days 07:38:21
20.54,1118671,2023-03-26,R600,ER,0 days 07:39:42
24.61,1118723,2023-03-27,R500,JL,0 days 10:12:44
26.42,1118724,2023-03-27,R502,JL,0 days 10:13:16
24.54,1118725,2023-03-27,R503,JL,0 days 10:13:56
26.37,1118727,2023-03-27,R501,JL,0 days 10:14:43
20.31,1118729,2023-03-27,R600,JL,0 days 10:16:10
25.24,1118821,2023-03-28,R503,JL,0 days 10:19:40
25.86,1118824,2023-03-28,R501,JL,0 days 10:22:03
24.48,1118825,2023-03-28,R500,JL,0 days 10:22:36
26.52,1118826,2023-03-28,R502,JL,0 days 10:23:04
20.39,1118828,2023-03-28,R600,JL,0 days 10:24:31
24.42,1118917,2023-03-29,R500,WS,0 days 10:28:52
25.37,1118918,2023-03-29,R503,WS,0 days 10:30:11
26.32,1118919,2023-03-29,R501,WS,0 days 10:31:26
26.98,1118920,2023-03-29,R502,WS,0 days 10:33:18
20.49,1118922,2023-03-29,R600,WS,0 days 10:40:58
24.88,1119015,2023-03-30,R503,ER,0 days 08:16:22
25.87,1119016,2023-03-30,R501,ER,0 days 08:17:13
26.56,1119018,2023-03-30,R502,ER,0 days 08:17:51
24.13,1119019,2023-03-30,R500,ER,0 days 08:18:40
20.40,1119020,2023-03-30,R600,ER,0 days 09:25:41
20.40,1119169,2023-03-31,R600,WS,0 days 10:05:46
24.04,1119171,2023-03-31,R500,WS,0 days 10:09:22
25.83,1119172,2023-03-31,R501,WS,0 days 10:10:24
24.31,1119174,2023-03-31,R503,WS,0 days 10:11:40
26.12,1119175,2023-03-31,R502,WS,0 days 10:12:43
24.10,1119279,2023-04-01,R503,ER,0 days 10:48:13
25.70,1119280,2023-04-01,R502,ER,0 days 10:48:52
25.37,1119281,2023-04-01,R501,ER,0 days 10:49:29
23.54,1119283,2023-04-01,R500,ER,0 days 10:50:29
20.19,1119319,2023-04-01,R600,AB,0 days 11:57:22
24.14,1119408,2023-04-02,R503,ER,0 days 10:49:04
25.93,1119410,2023-04-02,R501,ER,0 days 10:49:48
25.86,1119412,2023-04-02,R502,ER,0 days 10:50:58
23.44,1119413,2023-04-02,R500,ER,0 days 10:51:47
20.63,1119426,2023-04-02,R600,AB,0 days 11:59:58
24.23,1119536,2023-04-03,R503,JL,0 days 11:09:53
26.23,1119537,2023-04-03,R502,JL,0 days 11:10:47
25.99,1119538,2023-04-03,R501,JL,0 days 11:11:16
23.75,1119549,2023-04-03,R500,JL,0 days 11:55:44
21.11,1119552,2023-04-03,R600,JL,0 days 11:56:52
24.02,1119661,2023-04-04,R503,JL,0 days 09:47:38
26.15,1119662,2023-04-04,R502,JL,0 days 09:48:17
25.97,1119663,2023-04-04,R501,JL,0 days 09:48:47
23.88,1119664,2023-04-04,R500,JL,0 days 09:49:26
21.20,1119665,2023-04-04,R600,JL,0 days 09:50:10
26.26,1119780,2023-04-05,R502,ER,0 days 07:27:27
24.48,1119781,2023-04-05,R503,ER,0 days 07:28:02
25.76,1119782,2023-04-05,R501,ER,0 days 07:28:36
24.53,1119784,2023-04-05,R500,ER,0 days 07:29:46
21.40,1119786,2023-04-05,R600,ER,0 days 08:49:33
25.70,1119884,2023-04-06,R501,JL,0 days 10:01:40
24.40,1119885,2023-04-06,R503,JL,0 days 10:02:26
26.40,1119886,2023-04-06,R502,JL,0 days 10:03:09
24.14,1119887,2023-04-06,R500,JL,0 days 10:03:47
21.10,1119888,2023-04-06,R600,JL,0 days 10:04:36
17.81,1119933,2023-04-06,R613,JB,0 days 15:21:20
18.53,1119934,2023-04-06,R614,JB,0 days 15:22:37
16.85,1119935,2023-04-06,R612,JB,0 days 15:23:59
17.51,1119936,2023-04-06,R610,JB,0 days 15:25:45
17.62,1119937,2023-04-06,R611,JB,0 days 15:28:27
26.79,1120020,2023-04-07,R502,ER,0 days 07:36:25
24.83,1120021,2023-04-07,R503,ER,0 days 07:36:53
26.55,1120023,2023-04-07,R501,ER,0 days 07:37:32
25.00,1120025,2023-04-07,R500,ER,0 days 07:38:42
21.51,1120027,2023-04-07,R600,ER,0 days 08:37:01
15.50,1120037,2023-04-07,R612,ER,0 days 09:58:47
16.48,1120039,2023-04-07,R613,ER,0 days 10:01:12
16.57,1120041,2023-04-07,R610,ER,0 days 10:02:26
17.40,1120043,2023-04-07,R614,ER,0 days 10:03:23
16.26,1120045,2023-04-07,R611,ER,0 days 10:04:54
16.28,1120209,2023-04-08,R614,ER,0 days 10:00:35
16.00,1120211,2023-04-08,R613,ER,0 days 10:10:31
15.96,1120213,2023-04-08,R610,ER,0 days 10:12:10
14.70,1120214,2023-04-08,R612,ER,0 days 10:14:16
15.79,1120216,2023-04-08,R611,ER,0 days 10:15:39
24.11,1120234,2023-04-08,R503,ER,0 days 10:51:35
26.30,1120235,2023-04-08,R502,ER,0 days 10:52:30
26.01,1120237,2023-04-08,R501,ER,0 days 10:53:29
24.24,1120247,2023-04-08,R500,AB,0 days 11:59:53
21.10,1120249,2023-04-08,R600,AB,0 days 12:01:10
16.45,1120347,2023-04-09,R614,ER,0 days 09:31:16
15.93,1120348,2023-04-09,R613,ER,0 days 09:32:16
15.78,1120350,2023-04-09,R612,ER,0 days 09:34:29
15.50,1120352,2023-04-09,R610,ER,0 days 09:36:01
15.57,1120353,2023-04-09,R611,ER,0 days 09:37:24
26.04,1120368,2023-04-09,R502,ER,0 days 10:43:55
23.91,1120369,2023-04-09,R503,ER,0 days 10:44:14
26.23,1120370,2023-04-09,R501,ER,0 days 10:45:00
24.60,1120371,2023-04-09,R500,ER,0 days 10:45:30
