animal_id,date,rigid,n_done_trials,n_sessions,start_time,train_dur_hrs,trial_rate,hit_rate,viol_rate,side_bias,mass,tech,percent_target,pub_volume,rig_volume,volume_target,water_diff
Y514,2023-06-27,Rig401,107.0,1,11:55:12,1.03,103.88,0.48,0.48,-0.3699999999999999,22.4,JL,4.5,0.684,0.324,1.01,-0.002
Y514,2023-06-28,Rig401,138.0,1,10:00:51,1.03,133.98,0.39,0.37,-0.1699999999999999,22.17,ER,4.5,0.6,0.408,1.0,0.008
Y514,2023-06-29,Rig401,180.0,1,11:56:02,1.15,156.52,0.52,0.39,0.09,21.81,JL,4.5,0.3,0.684,0.98,0.004
Y514,2023-06-30,Rig401,184.0,1,11:40:54,1.11,165.77,0.57,0.46,-0.15,21.62,JL,4.5,0.312,0.672,0.97,0.014
Y514,2023-07-01,Rig401,174.0,1,10:23:01,1.04,167.31,0.51,0.56,-0.1699999999999999,21.69,ER,4.5,0.516,0.468,0.98,0.004
Y514,2023-07-02,Rig401,188.0,1,13:43:18,1.04,180.77,0.44,0.45,0.14,21.59,ER,4.5,0.408,0.564,0.97,0.002
Y514,2023-07-03,Rig401,163.0,1,12:00:59,1.07,152.34,0.46,0.34,-0.1999999999999999,21.58,JL,4.5,0.372,0.6,0.97,0.002
Y514,2023-07-04,Rig401,167.0,1,09:56:02,1.01,165.35,0.53,0.56,-0.03,21.8,ER,4.5,0.516,0.468,0.98,0.004
Y514,2023-07-05,Rig401,185.0,1,09:52:09,1.01,183.17,0.52,0.44,-0.03,21.51,ER,4.5,0.324,0.648,0.97,0.002
Y514,2023-07-06,Rig401,206.0,1,11:37:13,1.12,183.93,0.52,0.53,-0.2699999999999999,21.2,JL,4.5,0.348,0.612,0.95,0.01
W600,2023-06-28,,,0,,0.0,,,,,26.61,ER,0.0,0.0,0.0,1.06,-1.06
W600,2023-06-29,,,0,,0.0,,,,,26.29,JL,0.0,0.0,0.0,1.05,-1.05
W600,2023-06-30,,,0,,0.0,,,,,25.77,JL,0.0,0.0,0.0,1.03,-1.03
W600,2023-07-03,,,0,,0.0,,,,,24.91,JL,0.0,0.0,0.0,1.0,-1.0
W600,2023-07-04,,,0,,0.0,,,,,24.43,ER,0.0,0.0,0.0,0.98,-0.98
W600,2023-07-05,,,0,,0.0,,,,,24.67,ER,0.0,0.0,0.0,0.99,-0.99
W600,2023-07-06,,,0,,0.0,,,,,24.68,JL,0.0,0.0,0.0,0.99,-0.99
W601,2023-06-22,,,0,,0.0,,,,,24.22,JL,0.0,0.0,0.0,0.97,-0.97
W601,2023-06-23,,,0,,0.0,,,,,24.34,JL,0.0,0.0,0.0,0.97,-0.97
W601,2023-06-24,,,0,,0.0,,,,,23.8,ER,0.0,0.0,0.0,0.95,-0.95
W601,2023-06-28,,,0,,0.0,,,,,25.41,ER,0.0,0.0,0.0,1.02,-1.02
W601,2023-06-29,,,0,,0.0,,,,,24.91,JL,0.0,0.0,0.0,1.0,-1.0
W601,2023-06-30,,,0,,0.0,,,,,24.09,JL,0.0,0.0,0.0,0.96,-0.96
W601,2023-07-03,,,0,,0.0,,,,,24.51,JL,0.0,0.0,0.0,0.98,-0.98
W601,2023-07-04,,,0,,0.0,,,,,24.3,ER,0.0,0.0,0.0,0.97,-0.97
W601,2023-07-05,,,0,,0.0,,,,,24.1,ER,0.0,0.0,0.0,0.96,-0.96
W601,2023-07-06,,,0,,0.0,,,,,24.3,JL,0.0,0.0,0.0,0.97,-0.97
W603,2023-06-28,,,0,,0.0,,,,,25.46,ER,0.0,0.0,0.0,1.02,-1.02
W603,2023-06-29,,,0,,0.0,,,,,25.06,JL,0.0,0.0,0.0,1.0,-1.0
W603,2023-06-30,,,0,,0.0,,,,,25.16,JL,0.0,0.0,0.0,1.01,-1.01
W603,2023-07-03,,,0,,0.0,,,,,25.09,JL,0.0,0.0,0.0,1.0,-1.0
W603,2023-07-04,,,0,,0.0,,,,,24.5,ER,0.0,0.0,0.0,0.98,-0.98
W603,2023-07-05,,,0,,0.0,,,,,24.73,ER,0.0,0.0,0.0,0.99,-0.99
W603,2023-07-06,,,0,,0.0,,,,,24.59,JL,0.0,0.0,0.0,0.98,-0.98
W510,2023-06-22,Rig402,73.0,1,11:24:10,1.42,51.41,0.75,0.84,-0.4899999999999999,20.98,JL,5.0,0.951,0.105,1.05,0.006
W510,2023-06-23,Rig402,54.0,1,11:35:32,1.02,52.94,0.57,0.87,0.49,21.2,JL,5.0,1.02,0.045,1.06,0.0049999999999998
W510,2023-06-24,Rig402,28.0,1,12:45:34,0.84,33.33,0.0,0.93,0.0,21.21,ER,5.0,1.062,0.0,1.06,0.002
W510,2023-06-25,Rig402,38.0,1,12:18:02,1.05,36.19,0.71,0.82,0.49,21.36,ER,5.0,1.005,0.065,1.07,-2.220446049250313e-16
W510,2023-06-26,Rig402,70.0,1,11:43:35,1.11,63.06,0.62,0.77,-0.25,21.61,JL,4.0,0.747,0.12,0.86,0.007
W510,2023-06-27,Rig402,65.0,1,11:55:28,1.03,63.11,0.64,0.83,-0.07,21.53,JL,4.0,0.786,0.085,0.86,0.011
W510,2023-06-28,Rig402,54.0,1,10:00:51,1.03,52.43,0.54,0.76,-0.49,21.57,ER,4.0,0.771,0.1,0.86,0.011
W510,2023-06-29,Rig402,55.0,1,11:58:17,1.11,49.55,0.47,0.73,-0.1899999999999999,21.5,JL,4.0,0.786,0.085,0.86,0.011
W510,2023-06-30,Rig402,63.0,1,11:42:46,1.08,58.33,0.5,0.78,0.63,21.51,JL,4.0,0.78,0.085,0.86,0.005
W510,2023-07-01,Rig402,48.0,1,10:23:01,1.04,46.15,0.69,0.73,-0.26,21.54,ER,4.0,0.753,0.11,0.86,0.003
W510,2023-07-02,Rig402,71.0,1,13:43:20,1.47,48.3,0.5,0.75,-0.1199999999999999,21.59,ER,4.0,0.75,0.115,0.86,0.005
W510,2023-07-03,Rig402,72.0,1,12:01:38,1.06,67.92,0.86,0.81,-0.28,21.59,JL,4.0,0.723,0.145,0.86,0.008
W510,2023-07-04,Rig402,43.0,1,09:56:02,1.01,42.57,0.7,0.77,-0.0399999999999999,21.75,ER,4.0,0.795,0.08,0.87,0.005
W510,2023-07-05,Rig402,38.0,1,09:52:10,1.01,37.62,0.6,0.8700000000000001,-0.17,21.78,ER,4.0,0.837,0.035,0.87,0.002
W510,2023-07-06,Rig402,59.0,1,11:36:55,1.13,52.21,0.57,0.88,-0.42,21.89,JL,4.0,0.837,0.045,0.88,0.002
W511,2023-06-22,Rig403,373.0,1,11:24:58,1.41,264.54,0.57,0.64,-0.52,23.94,JL,6.0,0.288,1.155,1.44,0.0030000000000001
W511,2023-06-23,Rig403,223.0,1,11:35:15,1.03,216.5,0.56,0.57,-0.46,23.93,JL,6.0,0.642,0.795,1.44,-0.0029999999999998
W511,2023-06-24,Rig403,237.0,1,12:45:40,0.84,282.14,0.6,0.5599999999999999,0.02,23.57,ER,6.0,0.471,0.945,1.41,0.006
W511,2023-06-25,Rig403,289.0,1,12:18:03,1.05,275.24,0.57,0.52,0.1999999999999999,23.83,ER,6.0,0.231,1.2,1.43,0.0010000000000001
W511,2023-06-26,Rig403,276.0,1,11:44:18,1.1,250.91,0.7,0.54,0.19,24.2,JL,4.0,0.0,1.349,0.97,0.379
W511,2023-06-27,Rig403,211.0,1,11:55:11,1.04,202.88,0.6600000000000001,0.53,-0.0799999999999999,24.05,JL,4.0,0.0,1.046,0.96,0.086
W511,2023-06-28,Rig403,286.0,1,10:00:53,1.03,277.67,0.7,0.51,-0.0899999999999999,23.8,ER,4.0,0.0,1.503,0.95,0.5529999999999999
W511,2023-06-29,Rig403,333.0,1,11:59:00,1.1,302.73,0.68,0.5,-0.0399999999999999,23.77,JL,4.0,0.0,1.695,0.95,0.7450000000000001
W511,2023-06-30,Rig403,373.0,1,11:42:09,1.09,342.2,0.55,0.53,-0.0899999999999999,24.0,JL,4.0,0.0,1.464,0.96,0.504
W511,2023-07-01,Rig403,299.0,1,10:23:08,1.04,287.5,0.58,0.41,-0.3899999999999999,24.01,ER,4.0,0.0,1.56,0.96,0.6000000000000001
W511,2023-07-02,Rig403,384.0,1,13:43:17,1.52,252.63,0.56,0.36,-0.36,23.83,ER,4.0,0.0,0.0,0.95,-0.95
W511,2023-07-03,Rig403,268.0,1,12:01:17,1.06,252.83,0.61,0.31,-0.1399999999999999,24.64,JL,4.0,0.0,1.341,0.99,0.351
W511,2023-07-04,Rig403,270.0,1,09:56:00,1.01,267.33,0.74,0.44,-0.04,24.24,ER,4.0,0.0,1.311,0.97,0.3409999999999999
W511,2023-07-05,Rig403,309.0,1,09:52:11,1.01,305.94,0.66,0.4,0.0799999999999999,23.83,ER,4.0,0.0,1.515,0.95,0.565
W511,2023-07-06,,,0,,0.0,,,,,24.03,JL,4.0,0.963,0.0,0.96,0.003
W512,2023-06-22,Rig404,238.0,1,11:48:00,1.02,233.33,0.8,0.33,0.0699999999999999,24.18,JL,4.0,0.0,1.536,0.97,0.5660000000000001
W512,2023-06-23,Rig404,270.0,1,11:35:45,1.02,264.71,0.67,0.37,-0.3399999999999999,24.88,JL,4.0,0.0,1.368,1.0,0.3680000000000001
W512,2023-06-24,Rig404,221.0,1,12:45:41,0.84,263.1,0.64,0.4600000000000001,-0.39,24.8,ER,4.0,0.084,0.912,0.99,0.006
W512,2023-06-25,Rig404,253.0,1,12:18:06,1.05,240.95,0.66,0.42,-0.2,24.56,ER,4.0,0.0,1.176,0.98,0.1959999999999999
W512,2023-06-26,Rig404,242.0,1,11:44:19,1.1,220.0,0.7,0.36,-0.2299999999999999,24.66,JL,4.0,0.0,1.31,0.99,0.32
W512,2023-06-27,Rig404,220.0,1,11:55:12,1.03,213.59,0.69,0.32,-0.18,24.78,JL,4.0,0.0,1.27,0.99,0.28
W512,2023-06-28,Rig404,262.0,1,10:00:52,1.03,254.37,0.67,0.44,-0.26,24.69,ER,4.0,0.0,1.182,0.99,0.1919999999999999
W512,2023-06-29,Rig404,291.0,1,11:59:00,1.1,264.55,0.68,0.51,-0.22,24.61,JL,4.0,0.0,1.131,0.98,0.151
W512,2023-06-30,Rig404,208.0,1,11:43:57,1.06,196.23,0.61,0.41,-0.07,24.44,JL,4.0,0.054,0.93,0.98,0.0040000000000001
W512,2023-07-01,Rig404,260.0,1,10:23:02,1.04,250.0,0.59,0.49,0.27,23.9,ER,4.0,0.009,0.954,0.96,0.003
W512,2023-07-02,Rig404,317.0,1,13:43:17,1.04,304.81,0.63,0.29,0.2799999999999999,23.56,ER,4.0,0.0,1.623,0.94,0.683
W512,2023-07-03,Rig404,364.0,1,12:00:59,1.07,340.19,0.63,0.33,-0.37,24.01,JL,4.0,0.0,1.395,0.96,0.435
W512,2023-07-04,Rig404,316.0,1,09:56:00,1.01,312.87,0.5,0.32,-0.59,24.08,ER,4.0,0.0,0.972,0.96,0.012
W512,2023-07-05,Rig404,293.0,1,09:52:11,1.01,290.1,0.65,0.49,-0.19,23.72,ER,4.0,0.093,0.864,0.95,0.007
W512,2023-07-06,Rig404,230.0,1,11:43:32,1.02,225.49,0.56,0.27,-0.5700000000000001,23.47,JL,4.0,0.0,0.999,0.94,0.059
W513,2023-06-22,Rig405,26.0,1,11:26:05,1.39,18.71,0.99,0.96,0.99,27.24,JL,0.0,0.0,0.015,1.09,-1.0750000000000002
W513,2023-06-23,Rig405,47.0,1,11:35:47,1.02,46.08,0.0,0.99,0.0,26.65,JL,0.0,0.0,0.0,1.07,-1.07
W513,2023-06-24,Rig405,50.0,1,12:45:42,0.84,59.52,0.0,0.98,0.0,26.41,ER,5.0,1.332,0.0,1.32,0.012
W513,2023-06-25,Rig405,63.0,1,12:18:06,1.05,60.0,0.0,0.99,0.0,26.89,ER,5.0,1.353,0.0,1.34,0.0129999999999999
W513,2023-06-26,Rig405,53.0,1,11:44:25,1.1,48.18,0.5,0.96,-0.5,27.22,JL,5.0,1.353,0.015,1.36,0.0079999999999997
W513,2023-06-27,Rig405,72.0,1,11:55:11,1.03,69.9,0.5,0.94,0.0,26.65,JL,5.0,1.308,0.03,1.33,0.008
W513,2023-06-28,Rig405,121.0,1,10:00:55,1.03,117.48,0.97,0.36,-0.05,26.51,ER,5.0,0.207,1.125,1.33,0.002
W513,2023-06-29,Rig405,161.0,1,11:59:01,1.1,146.36,0.99,0.08,-0.01,26.41,JL,5.0,0.0,2.184,1.32,0.8640000000000001
W513,2023-06-30,Rig405,231.0,1,11:42:29,1.09,211.93,0.99,0.16,0.0,27.27,JL,5.0,0.144,1.221,1.36,0.0049999999999998
W513,2023-07-01,Rig405,215.0,1,10:23:04,1.04,206.73,0.99,0.13,0.0,26.83,ER,5.0,0.225,1.122,1.34,0.0070000000000001
W513,2023-07-02,Rig405,232.0,1,13:43:14,1.04,223.08,0.98,0.18,-0.01,26.32,ER,5.0,0.192,1.128,1.32,-2.220446049250313e-16
W513,2023-07-03,Rig405,228.0,1,12:03:02,1.03,221.36,0.99,0.14,0.0,26.6,JL,5.0,0.156,1.182,1.33,0.0079999999999997
W513,2023-07-04,Rig405,200.0,1,09:55:58,1.01,198.02,0.99,0.18,0.0,26.52,ER,5.0,0.336,0.99,1.33,-0.004
W513,2023-07-05,Rig405,194.0,1,09:52:13,1.0,194.0,0.99,0.22,0.0,26.36,ER,5.0,0.414,0.906,1.32,0.0
W513,2023-07-06,Rig405,208.0,2,11:37:19,1.05,198.1,0.99,0.2402884615384615,0.0,26.42,JL,5.0,0.381,0.0,1.32,-0.939
R610,2023-07-07,Rig406,181.0,1,09:22:31,1.02,177.45,0.78,0.14,-0.16,18.49,JL,4.0,0.0,0.861,0.74,0.121
R610,2023-07-08,Rig406,190.0,1,07:52:00,1.01,188.12,0.7899999999999999,0.1099999999999999,-0.12,18.62,ER,4.0,0.0,0.945,0.74,0.2049999999999999
R610,2023-07-09,Rig406,205.0,1,09:52:08,1.09,188.07,0.78,0.15,-0.13,18.5,ER,4.0,0.0,0.959,0.74,0.2189999999999999
R611,2023-07-07,Rig404,187.0,1,09:21:38,1.02,183.33,0.31,0.01,-0.28,17.4,JL,4.0,0.24,0.456,0.7,-0.004
R611,2023-07-08,Rig404,185.0,1,07:52:02,1.01,183.17,0.24,0.01,-0.78,17.1,ER,4.0,0.324,0.36,0.68,0.0039999999999998
R611,2023-07-09,Rig404,177.0,1,09:52:10,1.09,162.39,0.24,0.01,-0.7999999999999999,16.6,ER,4.0,0.324,0.344,0.66,0.0079999999999998
R612,2023-07-07,Rig402,198.0,1,09:19:43,1.01,196.04,0.7400000000000001,0.21,0.25,16.92,JL,4.0,0.0,0.812,0.68,0.132
R612,2023-07-08,Rig402,197.0,1,07:52:04,1.02,193.14,0.76,0.23,0.05,17.02,ER,4.0,0.0,0.812,0.68,0.132
R612,2023-07-09,Rig402,222.0,1,09:52:12,1.09,203.67,0.68,0.19,-0.0499999999999999,16.9,ER,4.0,0.0,0.854,0.68,0.1739999999999999
R613,2023-07-07,Rig403,148.0,1,09:20:40,0.91,162.64,0.63,0.26,-0.56,16.97,JL,4.0,0.132,0.552,0.68,0.004
R613,2023-07-08,Rig403,135.0,1,07:52:02,1.01,133.66,0.66,0.16,-0.31,16.81,ER,4.0,0.084,0.6,0.67,0.0139999999999999
R613,2023-07-09,Rig403,182.0,1,09:52:11,1.09,166.97,0.7299999999999999,0.1999999999999999,-0.38,16.49,ER,4.0,0.0,0.848,0.66,0.1879999999999999
R614,2023-07-07,Rig405,164.0,1,09:22:18,1.02,160.78,0.81,0.08,0.22,19.37,JL,4.0,0.0,1.23,0.77,0.4599999999999999
R614,2023-07-08,Rig405,164.0,1,07:52:00,1.01,162.38,0.79,0.1,0.0799999999999999,19.57,ER,4.0,0.0,1.16,0.78,0.3799999999999999
R614,2023-07-09,Rig405,166.0,1,09:52:07,1.09,152.29,0.81,0.11,0.1099999999999999,19.49,ER,4.0,0.0,1.2,0.78,0.4199999999999999
R610,2023-07-10,Rig406,198.0,1,09:12:01,1.09,181.65,0.75,0.07,-0.1399999999999999,18.63,JL,4.0,0.0,0.973,0.75,0.2229999999999999
R610,2023-07-11,Rig406,128.0,1,09:18:19,1.02,125.49,0.86,0.38,-0.05,18.75,JL,4.0,0.0,1.708,0.75,0.958
R611,2023-07-10,Rig404,177.0,1,09:14:09,1.06,166.98,0.36,0.01,-0.4499999999999999,16.61,JL,4.0,0.156,0.512,0.66,0.008
R611,2023-07-11,Rig404,166.0,1,09:19:50,1.05,158.1,0.74,0.11,-0.14,16.33,JL,4.0,0.0,1.002,0.65,0.352
R612,2023-07-10,Rig402,206.0,1,09:13:05,1.08,190.74,0.71,0.17,-0.26,16.59,JL,4.0,0.0,0.847,0.66,0.1869999999999999
R612,2023-07-11,Rig402,174.0,1,09:19:36,1.04,167.31,0.8,0.06,0.2,16.73,JL,4.0,0.0,1.167,0.67,0.497
R613,2023-07-10,Rig403,190.0,1,09:13:34,1.07,177.57,0.62,0.26,-0.36,16.7,JL,4.0,0.0,0.696,0.67,0.0259999999999999
R613,2023-07-11,Rig403,139.0,1,09:19:34,1.05,132.38,0.75,0.19,-0.08,16.76,JL,4.0,0.0,2.072,0.67,1.402
R614,2023-07-10,Rig405,175.0,1,09:12:37,1.08,162.04,0.72,0.09,-0.15,19.71,JL,4.0,0.0,1.16,0.79,0.3699999999999999
R614,2023-07-11,Rig405,146.0,1,09:17:47,1.08,135.19,0.89,0.25,-0.02,20.1,JL,4.0,0.0,1.632,0.8,0.8319999999999999
R610,2023-07-12,Rig406,96.0,1,07:54:36,1.0,96.0,0.84,0.36000000000000004,0.16000000000000003,19.52,ER,4.0,0.0,1.146,0.78,0.3659999999999999
R611,2023-07-12,Rig404,87.0,1,07:54:38,1.0,87.0,0.66,0.02,0.0,17.31,ER,4.0,0.135,0.56,0.69,0.0050000000000001155
R612,2023-07-12,Rig402,178.0,1,07:54:41,1.01,176.24,0.8599999999999999,0.05,0.0,16.99,ER,4.0,0.0,1.45,0.68,0.7699999999999999
R613,2023-07-12,Rig403,156.0,1,07:54:39,1.0,156.0,0.75,0.15,-0.18999999999999995,17.98,ER,4.0,0.0,1.98,0.72,1.26
R614,2023-07-12,Rig405,146.0,1,07:54:36,1.01,144.55,0.85,0.25,-0.040000000000000036,20.49,ER,4.0,0.0,1.395,0.82,0.5750000000000001
