mass,weighing,date,ratname,tech,timeval
,1104839,2022-12-08,W600,FW,0 days 18:16:36
,1104840,2022-12-08,W601,FW,0 days 18:16:36
,1104841,2022-12-08,W602,FW,0 days 18:16:36
,1104842,2022-12-08,W603,FW,0 days 18:16:36
,1104982,2022-12-09,W600,FW,0 days 17:36:59
,1104983,2022-12-09,W601,FW,0 days 17:36:59
,1104984,2022-12-09,W602,FW,0 days 17:36:59
,1104985,2022-12-09,W603,FW,0 days 17:36:59
21.97,1108065,2023-01-03,W600,WS,0 days 15:50:39
21.21,1108066,2023-01-03,W601,WS,0 days 15:51:48
20.29,1108067,2023-01-03,W602,WS,0 days 15:53:20
20.04,1108068,2023-01-03,W603,WS,0 days 15:54:10
,1108301,2023-01-04,W600,FW,0 days 23:52:31
,1108302,2023-01-04,W601,FW,0 days 23:52:31
,1108303,2023-01-04,W602,FW,0 days 23:52:31
,1108304,2023-01-04,W603,FW,0 days 23:52:31
18.95,1108382,2023-01-05,W601,JL,0 days 09:12:29
18.03,1108384,2023-01-05,W602,JL,0 days 09:12:57
18.35,1108386,2023-01-05,W603,JL,0 days 09:15:47
19.46,1108388,2023-01-05,W600,JL,0 days 09:16:42
19.39,1108540,2023-01-06,W603,JL,0 days 10:23:44
20.00,1108542,2023-01-06,W600,JL,0 days 10:24:31
18.48,1108544,2023-01-06,W602,JL,0 days 10:25:17
19.60,1108546,2023-01-06,W601,JL,0 days 10:26:24
,1108722,2023-01-07,W600,FW,0 days 23:52:34
,1108723,2023-01-07,W601,FW,0 days 23:52:34
,1108724,2023-01-07,W602,FW,0 days 23:52:34
,1108725,2023-01-07,W603,FW,0 days 23:52:34
,1108861,2023-01-08,W600,FW,0 days 23:52:31
,1108862,2023-01-08,W601,FW,0 days 23:52:31
,1108863,2023-01-08,W602,FW,0 days 23:52:31
,1108864,2023-01-08,W603,FW,0 days 23:52:31
16.12,1108940,2023-01-09,W602,WS,0 days 14:25:36
17.07,1108947,2023-01-09,W601,WS,0 days 14:30:59
16.61,1108948,2023-01-09,W600,WS,0 days 14:32:49
17.29,1108951,2023-01-09,W603,WS,0 days 14:33:37
20.10,1109088,2023-01-10,W601,WS,0 days 12:29:28
20.30,1109089,2023-01-10,W600,WS,0 days 12:31:50
19.00,1109091,2023-01-10,W602,WS,0 days 12:33:39
19.15,1109092,2023-01-10,W603,WS,0 days 12:35:07
20.54,1109225,2023-01-11,W601,WS,0 days 13:05:05
16.90,1109227,2023-01-11,W602,WS,0 days 13:07:47
20.97,1109228,2023-01-11,W600,WS,0 days 13:09:45
19.27,1109229,2023-01-11,W603,WS,0 days 13:11:36
20.61,1109361,2023-01-12,W601,WS,0 days 12:45:48
19.58,1109362,2023-01-12,W603,WS,0 days 12:48:37
19.38,1109363,2023-01-12,W602,WS,0 days 12:51:12
21.17,1109364,2023-01-12,W600,WS,0 days 12:52:34
19.50,1109476,2023-01-13,W603,WS,0 days 12:06:24
20.80,1109477,2023-01-13,W600,WS,0 days 12:09:15
19.99,1109479,2023-01-13,W601,WS,0 days 12:11:29
19.18,1109480,2023-01-13,W602,WS,0 days 12:14:36
19.45,1109623,2023-01-14,W601,WS,0 days 11:19:53
19.16,1109624,2023-01-14,W602,WS,0 days 11:22:12
19.25,1109625,2023-01-14,W603,WS,0 days 11:23:36
20.46,1109626,2023-01-14,W600,WS,0 days 11:24:54
18.97,1109770,2023-01-15,W601,WS,0 days 11:45:53
20.09,1109771,2023-01-15,W600,WS,0 days 11:47:24
18.59,1109772,2023-01-15,W602,WS,0 days 11:48:51
18.85,1109773,2023-01-15,W603,WS,0 days 11:50:30
18.88,1109908,2023-01-16,W603,WS,0 days 11:19:34
19.89,1109909,2023-01-16,W600,WS,0 days 11:21:19
19.01,1109910,2023-01-16,W601,WS,0 days 11:23:35
18.81,1109911,2023-01-16,W602,WS,0 days 11:25:32
18.47,1110060,2023-01-17,W602,WS,0 days 12:28:10
18.48,1110061,2023-01-17,W601,WS,0 days 12:29:49
19.51,1110062,2023-01-17,W600,WS,0 days 12:32:12
18.74,1110063,2023-01-17,W603,WS,0 days 12:33:38
18.54,1110210,2023-01-18,W601,WS,0 days 12:34:24
19.79,1110211,2023-01-18,W600,WS,0 days 12:36:14
18.40,1110212,2023-01-18,W602,WS,0 days 12:38:08
18.45,1110213,2023-01-18,W603,WS,0 days 12:39:47
18.34,1110355,2023-01-19,W601,WS,0 days 13:07:07
18.34,1110356,2023-01-19,W603,WS,0 days 13:09:07
19.28,1110358,2023-01-19,W600,WS,0 days 13:11:33
18.32,1110359,2023-01-19,W602,WS,0 days 13:13:04
18.98,1110497,2023-01-20,W601,WS,0 days 13:08:09
19.59,1110498,2023-01-20,W600,WS,0 days 13:09:11
18.65,1110499,2023-01-20,W603,WS,0 days 13:11:19
18.44,1110500,2023-01-20,W602,WS,0 days 13:12:38
,1110701,2023-01-21,W600,FW,0 days 23:52:13
,1110702,2023-01-21,W601,FW,0 days 23:52:13
,1110703,2023-01-21,W602,FW,0 days 23:52:13
,1110704,2023-01-21,W603,FW,0 days 23:52:13
,1110837,2023-01-22,W600,FW,0 days 23:52:58
,1110838,2023-01-22,W601,FW,0 days 23:52:58
,1110839,2023-01-22,W602,FW,0 days 23:52:58
,1110840,2023-01-22,W603,FW,0 days 23:52:58
20.00,1110901,2023-01-23,W600,WS,0 days 12:16:23
19.45,1110902,2023-01-23,W602,WS,0 days 12:18:49
20.10,1110903,2023-01-23,W601,WS,0 days 12:20:08
19.54,1110904,2023-01-23,W603,WS,0 days 12:21:44
19.76,1111052,2023-01-24,W601,WS,0 days 12:26:21
18.84,1111053,2023-01-24,W603,WS,0 days 12:28:02
18.96,1111054,2023-01-24,W602,WS,0 days 12:29:34
19.79,1111055,2023-01-24,W600,WS,0 days 12:30:57
19.51,1111195,2023-01-25,W600,WS,0 days 12:50:43
18.86,1111196,2023-01-25,W603,WS,0 days 12:52:21
19.93,1111197,2023-01-25,W601,WS,0 days 12:53:43
18.91,1111198,2023-01-25,W602,WS,0 days 12:54:48
18.83,1111340,2023-01-26,W603,WS,0 days 11:22:23
19.28,1111341,2023-01-26,W601,WS,0 days 11:23:43
18.45,1111342,2023-01-26,W602,WS,0 days 11:25:14
19.04,1111344,2023-01-26,W600,WS,0 days 11:26:31
18.83,1111486,2023-01-27,W600,WS,0 days 12:11:21
18.79,1111487,2023-01-27,W601,WS,0 days 12:12:49
19.09,1111488,2023-01-27,W603,WS,0 days 12:14:12
17.98,1111489,2023-01-27,W602,WS,0 days 12:16:08
18.03,1111606,2023-01-28,W602,WS,0 days 11:33:57
19.14,1111609,2023-01-28,W601,WS,0 days 11:35:38
18.95,1111613,2023-01-28,W603,WS,0 days 11:37:07
19.54,1111617,2023-01-28,W600,WS,0 days 11:38:54
,1111821,2023-01-29,W600,FW,0 days 23:52:17
,1111822,2023-01-29,W601,FW,0 days 23:52:17
,1111823,2023-01-29,W602,FW,0 days 23:52:17
,1111824,2023-01-29,W603,FW,0 days 23:52:17
19.18,1111886,2023-01-30,W602,WS,0 days 10:31:19
18.77,1111888,2023-01-30,W601,WS,0 days 10:33:08
19.16,1111889,2023-01-30,W603,WS,0 days 10:34:40
19.29,1111890,2023-01-30,W600,WS,0 days 10:36:00
18.65,1112053,2023-01-31,W603,WS,0 days 12:48:17
19.16,1112054,2023-01-31,W601,WS,0 days 12:49:45
19.01,1112055,2023-01-31,W602,WS,0 days 12:51:14
19.36,1112056,2023-01-31,W600,WS,0 days 12:52:20
19.04,1112202,2023-02-01,W600,WS,0 days 12:34:26
18.84,1112203,2023-02-01,W602,WS,0 days 12:35:49
18.97,1112204,2023-02-01,W601,WS,0 days 12:37:03
18.21,1112206,2023-02-01,W603,WS,0 days 12:38:12
19.24,1112349,2023-02-02,W600,WS,0 days 13:04:11
17.90,1112350,2023-02-02,W603,WS,0 days 13:05:27
19.05,1112351,2023-02-02,W602,WS,0 days 13:06:48
19.11,1112352,2023-02-02,W601,WS,0 days 13:07:50
18.21,1112486,2023-02-03,W603,WS,0 days 12:40:46
19.19,1112487,2023-02-03,W602,WS,0 days 12:42:01
19.38,1112488,2023-02-03,W601,WS,0 days 12:43:17
19.58,1112489,2023-02-03,W600,WS,0 days 12:44:15
20.78,1112655,2023-02-04,W600,WS,0 days 16:27:44
20.38,1112656,2023-02-04,W601,WS,0 days 16:29:52
20.06,1112657,2023-02-04,W603,WS,0 days 16:32:13
20.17,1112659,2023-02-04,W602,WS,0 days 16:34:09
,1112833,2023-02-05,W600,FW,0 days 23:52:02
,1112834,2023-02-05,W601,FW,0 days 23:52:02
,1112835,2023-02-05,W602,FW,0 days 23:52:02
,1112836,2023-02-05,W603,FW,0 days 23:52:02
20.81,1112916,2023-02-06,W603,WS,0 days 14:12:51
20.97,1112917,2023-02-06,W601,WS,0 days 14:14:01
20.49,1112918,2023-02-06,W602,WS,0 days 14:15:17
21.02,1112919,2023-02-06,W600,WS,0 days 14:16:58
20.53,1113052,2023-02-07,W601,WS,0 days 12:40:31
20.63,1113053,2023-02-07,W600,WS,0 days 12:40:53
19.92,1113055,2023-02-07,W602,WS,0 days 12:42:26
20.27,1113056,2023-02-07,W603,WS,0 days 12:43:49
20.05,1113167,2023-02-08,W601,WS,0 days 11:31:57
20.44,1113168,2023-02-08,W600,WS,0 days 11:32:22
19.61,1113169,2023-02-08,W602,WS,0 days 11:33:39
19.63,1113171,2023-02-08,W603,WS,0 days 11:34:54
19.55,1113311,2023-02-09,W601,WS,0 days 13:11:23
19.18,1113312,2023-02-09,W603,WS,0 days 13:12:37
20.08,1113313,2023-02-09,W600,WS,0 days 13:14:11
19.43,1113314,2023-02-09,W602,WS,0 days 13:15:23
18.77,1113448,2023-02-10,W603,WS,0 days 13:13:32
19.32,1113449,2023-02-10,W601,WS,0 days 13:14:45
19.98,1113450,2023-02-10,W600,WS,0 days 13:15:45
19.07,1113451,2023-02-10,W602,WS,0 days 13:16:58
19.91,1113566,2023-02-11,W600,WS,0 days 11:07:26
18.56,1113567,2023-02-11,W603,WS,0 days 11:08:33
19.24,1113568,2023-02-11,W601,WS,0 days 11:09:44
19.46,1113569,2023-02-11,W602,WS,0 days 11:11:36
,1113761,2023-02-12,W600,FW,0 days 23:52:44
,1113762,2023-02-12,W601,FW,0 days 23:52:44
,1113763,2023-02-12,W602,FW,0 days 23:52:44
,1113764,2023-02-12,W603,FW,0 days 23:52:44
21.15,1113845,2023-02-13,W601,WS,0 days 12:29:09
21.15,1113846,2023-02-13,W600,WS,0 days 12:30:21
21.07,1113847,2023-02-13,W603,WS,0 days 12:31:54
20.45,1113848,2023-02-13,W602,WS,0 days 12:33:01
20.31,1113981,2023-02-14,W601,WS,0 days 12:37:18
20.44,1113982,2023-02-14,W602,WS,0 days 12:38:36
20.49,1113983,2023-02-14,W603,WS,0 days 12:40:10
20.85,1113984,2023-02-14,W600,WS,0 days 12:41:26
19.99,1114088,2023-02-15,W603,WS,0 days 13:03:10
19.91,1114089,2023-02-15,W601,WS,0 days 13:04:15
20.71,1114090,2023-02-15,W600,WS,0 days 13:05:22
20.05,1114092,2023-02-15,W602,WS,0 days 13:06:29
19.62,1114177,2023-02-16,W601,WS,0 days 13:24:34
19.74,1114178,2023-02-16,W602,WS,0 days 13:25:51
20.24,1114179,2023-02-16,W600,WS,0 days 13:26:47
19.45,1114181,2023-02-16,W603,WS,0 days 13:30:13
20.32,1114317,2023-02-17,W600,WS,0 days 12:08:39
19.26,1114318,2023-02-17,W601,WS,0 days 12:09:43
20.20,1114319,2023-02-17,W602,WS,0 days 12:10:49
19.52,1114320,2023-02-17,W603,WS,0 days 12:11:54
18.96,1114430,2023-02-18,W601,WS,0 days 11:38:57
19.16,1114431,2023-02-18,W603,WS,0 days 11:40:02
20.20,1114432,2023-02-18,W600,WS,0 days 11:41:29
19.96,1114433,2023-02-18,W602,WS,0 days 11:43:10
,1114574,2023-02-19,W600,FW,0 days 23:53:32
,1114575,2023-02-19,W601,FW,0 days 23:53:32
,1114576,2023-02-19,W602,FW,0 days 23:53:32
,1114577,2023-02-19,W603,FW,0 days 23:53:32
22.18,1114638,2023-02-20,W601,JL,0 days 09:35:35
21.23,1114640,2023-02-20,W602,JL,0 days 09:36:29
21.24,1114642,2023-02-20,W603,JL,0 days 09:37:17
21.82,1114644,2023-02-20,W600,JL,0 days 09:38:08
21.33,1114793,2023-02-21,W601,JL,0 days 10:10:05
21.04,1114795,2023-02-21,W600,JL,0 days 10:18:45
21.10,1114796,2023-02-21,W602,JL,0 days 10:19:56
20.80,1114798,2023-02-21,W603,JL,0 days 10:22:26
20.61,1114928,2023-02-22,W601,ER,0 days 12:59:03
20.86,1114929,2023-02-22,W600,ER,0 days 13:00:18
20.64,1114931,2023-02-22,W602,ER,0 days 13:02:01
19.97,1114933,2023-02-22,W603,ER,0 days 13:03:22
